date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:53:33	28951/28951	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:23:29%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/products/14_400x.jpg?v=1542091732	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/products/14_400x4609.jpg	(from https://waffy-demo.myshopify.com/)
10:53:35	216917/216917	---MCZ	200	added ('OK')	text/html	etag:cacheable:fc7e1fd1a41837c7e6fdbf9f87298362	https://waffy-demo.myshopify.com/collections/medicine-seeds/products/barberry	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/medicine-seeds/products/barberry.html	(from https://waffy-demo.myshopify.com/)
10:53:37	215555/215555	---MCZ	200	added ('OK')	text/html	etag:cacheable:829971c828c067972d1bd7af55e46957	https://waffy-demo.myshopify.com/collections/medicine-seeds/products/fenugreek-dal	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/medicine-seeds/products/fenugreek-dal.html	(from https://waffy-demo.myshopify.com/)
10:53:39	33284/33284	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:23:35%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/products/1_400x.jpg?v=1542085198	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/products/1_400xa0bc.jpg	(from https://waffy-demo.myshopify.com/)
10:53:41	95780/95780	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:fd37b93408ec7ff9a0b391fbf67a5944	https://waffy-demo.myshopify.com/fenugreek-dal	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/fenugreek-dal	(from https://waffy-demo.myshopify.com/)
10:53:41	30328/30328	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:23:37%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/products/2_400x.jpg?v=1542085200	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/products/2_400xc689.jpg	(from https://waffy-demo.myshopify.com/)
10:53:43	214372/214372	---MCZ	200	added ('OK')	text/html	etag:cacheable:f2cd896cf04f3991b8f14d01f5d5f643	https://waffy-demo.myshopify.com/collections/medicine-seeds/products/pimento-250-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/medicine-seeds/products/pimento-250-gm.html	(from https://waffy-demo.myshopify.com/)
10:53:46	95780/95780	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:fd37b93408ec7ff9a0b391fbf67a5944	https://waffy-demo.myshopify.com/pimento-250-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/pimento-250-gm	(from https://waffy-demo.myshopify.com/)
10:53:46	30504/30504	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:23:42%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/products/5_400x.jpg?v=1542090712	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/products/5_400x7612.jpg	(from https://waffy-demo.myshopify.com/)
10:53:46	26540/26540	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:23:43%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/products/6_400x.jpg?v=1542090712	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/products/6_400x7612.jpg	(from https://waffy-demo.myshopify.com/)
10:53:49	213995/213995	---MCZ	200	added ('OK')	text/html	etag:cacheable:9e3ce24008b618c7ce489bb8c24bec81	https://waffy-demo.myshopify.com/collections/medicine-seeds/products/nutmeg-250-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/medicine-seeds/products/nutmeg-250-gm.html	(from https://waffy-demo.myshopify.com/)
10:53:50	24667/24667	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:23:47%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/products/31_400x.jpg?v=1542094847	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/products/31_400x8fff.jpg	(from https://waffy-demo.myshopify.com/)
10:53:51	95780/95780	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:fd37b93408ec7ff9a0b391fbf67a5944	https://waffy-demo.myshopify.com/nutmeg-250-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/nutmeg-250-gm	(from https://waffy-demo.myshopify.com/)
10:53:52	25991/25991	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:23:48%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/products/32_400x.jpg?v=1542094847	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/products/32_400x8fff.jpg	(from https://waffy-demo.myshopify.com/)
10:53:54	214248/214248	---MCZ	200	added ('OK')	text/html	etag:cacheable:0a4078d72e2eb86ce21fe839b1264186	https://waffy-demo.myshopify.com/collections/medicine-seeds/products/sesame-seeds	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/medicine-seeds/products/sesame-seeds.html	(from https://waffy-demo.myshopify.com/)
10:53:55	27999/27999	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:23:53%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/products/35_400x.jpg?v=1542095318	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/products/35_400x7476.jpg	(from https://waffy-demo.myshopify.com/)
10:53:57	24174/24174	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:23:55%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/products/36_400x.jpg?v=1542095318	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/products/36_400x7476.jpg	(from https://waffy-demo.myshopify.com/)
10:53:58	95780/95780	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:fd37b93408ec7ff9a0b391fbf67a5944	https://waffy-demo.myshopify.com/sesame-seeds	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/sesame-seeds	(from https://waffy-demo.myshopify.com/)
10:54:00	213942/213942	---MCZ	200	added ('OK')	text/html	etag:cacheable:963662e39e4083758f0d0e047f58acb3	https://waffy-demo.myshopify.com/collections/medicine-seeds/products/red-paprika	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/medicine-seeds/products/red-paprika.html	(from https://waffy-demo.myshopify.com/)
10:54:01	31865/31865	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:23:59%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/products/27_400x.jpg?v=1542094477	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/products/27_400x66f7.jpg	(from https://waffy-demo.myshopify.com/)
10:54:03	31457/31457	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:24:01%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/products/28_400x.jpg?v=1542094477	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/products/28_400x66f7.jpg	(from https://waffy-demo.myshopify.com/)
10:54:03	95780/95780	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:fd0502eb65b198d14fab3553d9e42fa6	https://waffy-demo.myshopify.com/red-paprika	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/red-paprika	(from https://waffy-demo.myshopify.com/)
10:54:05	214362/214362	---MCZ	200	added ('OK')	text/html	etag:cacheable:9a2c9fb8d452de82d920a83b0b249959	https://waffy-demo.myshopify.com/collections/medicine-seeds/products/dill-seeds-250-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/medicine-seeds/products/dill-seeds-250-gm.html	(from https://waffy-demo.myshopify.com/)
10:54:08	544/544	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Oct%202020%2005:24:07%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/heading-img.png?v=1542096075	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/heading-imgab04.png	(from https://waffy-demo.myshopify.com/)
10:54:08	215229/215229	---MCZ	200	added ('OK')	text/html	etag:cacheable:c85bd2b10b8e7d12ddfe81ec03f4d054	https://waffy-demo.myshopify.com/collections/medicine-seeds/products/coriander-1-kg	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/medicine-seeds/products/coriander-1-kg.html	(from https://waffy-demo.myshopify.com/)
10:54:11	210961/210961	---MCZ	200	added ('OK')	text/html	etag:cacheable:1bde196363cea1a9df44ac0d37b07c14	https://waffy-demo.myshopify.com/products/rosehip-berries	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/products/rosehip-berries.html	(from https://waffy-demo.myshopify.com/)
10:54:17	35249/35249	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:24:11%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/5_4e38f59d-7f13-4178-bea4-585b14340754_1920X.jpg?v=1542964965	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/5_4e38f59d-7f13-4178-bea4-585b14340754_1920Xa13c.jpg	(from https://waffy-demo.myshopify.com/)
10:54:23	68800/68800	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:24:12%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/1_edbd9eee-ab29-41f6-b777-2a285383f3b4_905X.jpg?v=1542964999	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/1_edbd9eee-ab29-41f6-b777-2a285383f3b4_905X2506.jpg	(from https://waffy-demo.myshopify.com/)
10:54:29	64759/64759	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:24:17%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/6_66c47675-9f17-4bde-bcad-325e3f5e6eb3_568X.jpg?v=1542965017	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/6_66c47675-9f17-4bde-bcad-325e3f5e6eb3_568X381c.jpg	(from https://waffy-demo.myshopify.com/)
10:54:29	93135/93135	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:24:13%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/2_f76de8c0-48d4-4d64-8892-2645d4145b1e_905X.jpg?v=1542965010	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/2_f76de8c0-48d4-4d64-8892-2645d4145b1e_905X17fe.jpg	(from https://waffy-demo.myshopify.com/)
10:54:33	62328/62328	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:24:23%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/7_568X.jpg?v=1542964892	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/7_568Xc6be.jpg	(from https://waffy-demo.myshopify.com/)
10:54:38	55909/55909	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:24:29%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/3_d4e70a64-88ff-46a6-b7a4-4fc892ef41cd_905X.jpg?v=1542964898	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/3_d4e70a64-88ff-46a6-b7a4-4fc892ef41cd_905X7a35.jpg	(from https://waffy-demo.myshopify.com/)
10:54:40	38358/38358	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:24:33%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/8_568X.jpg?v=1542964918	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/8_568Xe63d.jpg	(from https://waffy-demo.myshopify.com/)
10:54:43	11688/11688	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:24:40%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/1_420x420.jpg?v=1542964377	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/1_420x4209645.jpg	(from https://waffy-demo.myshopify.com/)
10:54:43	83604/83604	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:24:30%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/4_06f06a3e-4ff5-4790-ae6b-18e1a17b9df4_905X.jpg?v=1542964903	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/4_06f06a3e-4ff5-4790-ae6b-18e1a17b9df4_905X8389.jpg	(from https://waffy-demo.myshopify.com/)
10:54:45	95780/95780	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:fd37b93408ec7ff9a0b391fbf67a5944	https://waffy-demo.myshopify.com/facebook	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/facebook.ba.delayed	(from https://waffy-demo.myshopify.com/)
10:54:47	281985/281985	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:24:09%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/category-img1_768X.jpg?v=1542965034	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/category-img1_768X3465.jpg	(from https://waffy-demo.myshopify.com/)
10:54:48	95780/95780	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:fd37b93408ec7ff9a0b391fbf67a5944	https://waffy-demo.myshopify.com/Twitter	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/Twitter	(from https://waffy-demo.myshopify.com/)
10:54:50	109195/109195	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:24:38%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/category-img2_768X.jpg?v=1542964729	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/category-img2_768Xd73e.jpg	(from https://waffy-demo.myshopify.com/)
10:54:51	95780/95780	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:fd37b93408ec7ff9a0b391fbf67a5944	https://waffy-demo.myshopify.com/Google%20Plus	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/Google%20Plus	(from https://waffy-demo.myshopify.com/)
10:54:52	95780/95780	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:fd37b93408ec7ff9a0b391fbf67a5944	https://waffy-demo.myshopify.com/Instagram	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/Instagram	(from https://waffy-demo.myshopify.com/)
10:54:53	16265/16265	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:24:52%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/2_420x420.jpg?v=1542964388	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/2_420x4203982.jpg	(from https://waffy-demo.myshopify.com/)
10:54:54	10198/10198	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:24:53%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/3_420x420.jpg?v=1542964396	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/3_420x420a115.jpg	(from https://waffy-demo.myshopify.com/)
10:54:56	10213/10213	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:24:54%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/4_420x420.jpg?v=1542964403	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/4_420x4201fb9.jpg	(from https://waffy-demo.myshopify.com/)
10:55:11	138731/138731	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:24:56%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/img1_768X.jpg?v=1542964533	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/img1_768X9a2f.jpg	(from https://waffy-demo.myshopify.com/)
10:55:16	122562/122562	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:24:57%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/img2_768X.jpg?v=1542964537	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/img2_768X66ed.jpg	(from https://waffy-demo.myshopify.com/)
10:55:17	108100/108100	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:25:00%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/1_683adcaf-e0c6-4593-9251-a13fbf5b3426_800X.jpg?v=1542964591	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/1_683adcaf-e0c6-4593-9251-a13fbf5b3426_800X13e7.jpg	(from https://waffy-demo.myshopify.com/)
10:55:26	88896/88896	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:25:12%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/2_b06c86af-977d-4e56-9eb8-6e84a21b7f47_800X.jpg?v=1542964612	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/2_b06c86af-977d-4e56-9eb8-6e84a21b7f47_800X7454.jpg	(from https://waffy-demo.myshopify.com/)
10:55:29	74310/74310	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:25:16%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/3_f478f2fb-3156-4bfe-bd47-481177f4ef9c_800X.jpg?v=1542964623	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/3_f478f2fb-3156-4bfe-bd47-481177f4ef9c_800X662c.jpg	(from https://waffy-demo.myshopify.com/)
10:55:29	196908/196908	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:24:58%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/img3_768X.jpg?v=1542964547	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/img3_768X6145.jpg	(from https://waffy-demo.myshopify.com/)
10:55:35	104734/104734	---MCZ	200	added ('OK')	text/html	etag:cacheable:eed24547364593f5f7eda3cff00f4397	https://waffy-demo.myshopify.com/blogs/news/black-pepper-powder	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/news/black-pepper-powder.html	(from https://waffy-demo.myshopify.com/)
10:55:35	114218/114218	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:25:18%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/4_f7876c53-7f18-4ed6-bd52-811252e606fe_800X.jpg?v=1542964635	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/4_f7876c53-7f18-4ed6-bd52-811252e606fe_800Xaa91.jpg	(from https://waffy-demo.myshopify.com/)
10:55:41	101702/101702	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:25:27%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/5_800X.jpg?v=1542964644	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/5_800X0fb5.jpg	(from https://waffy-demo.myshopify.com/)
10:55:41	82165/82165	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:25:29%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/6_800X.jpg?v=1542964666	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/6_800X5ba1.jpg	(from https://waffy-demo.myshopify.com/)
10:55:41	103946/103946	---MCZ	200	added ('OK')	text/html	etag:cacheable:89071a934f8a85d42df53e979d0fbc9f	https://waffy-demo.myshopify.com/blogs/news/the-full-piece-of-cardamom	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/news/the-full-piece-of-cardamom.html	(from https://waffy-demo.myshopify.com/)
10:55:45	103948/103948	---MCZ	200	added ('OK')	text/html	etag:cacheable:67fa890498d873eb14b627dd619e8a11	https://waffy-demo.myshopify.com/blogs/news/various-spices-powder	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/news/various-spices-powder.html	(from https://waffy-demo.myshopify.com/)
10:55:49	104915/104915	---MCZ	200	added ('OK')	text/html	etag:cacheable:cdf5904fd6a830ea35da13a3d4c224b0	https://waffy-demo.myshopify.com/blogs/news/collection-of-gorcery-items	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/news/collection-of-gorcery-items.html	(from https://waffy-demo.myshopify.com/)
10:56:00	118406/118406	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:25:41%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/articles/9.jpg?v=1542178905	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/articles/9b8ea.jpg	(from https://waffy-demo.myshopify.com/)
10:56:00	169177/169177	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:25:36%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/articles/10.jpg?v=1542178979	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/articles/107090.jpg	(from https://waffy-demo.myshopify.com/)
10:56:03	104080/104080	---MCZ	200	added ('OK')	text/html	etag:cacheable:6b27bff5f56886f442a986bb56a391c6	https://waffy-demo.myshopify.com/blogs/news/usual-three-flavour-masalas	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/news/usual-three-flavour-masalas.html	(from https://waffy-demo.myshopify.com/)
10:56:08	104072/104072	---MCZ	200	added ('OK')	text/html	etag:cacheable:0375c8ef28b11a162e3258bb745fa5d1	https://waffy-demo.myshopify.com/blogs/news/glass-container-for-masalas	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/news/glass-container-for-masalas.html	(from https://waffy-demo.myshopify.com/)
10:56:09	163711/163711	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:25:44%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/articles/8.jpg?v=1542178811	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/articles/88bdc.jpg	(from https://waffy-demo.myshopify.com/)
10:56:14	104872/104872	---MCZ	200	added ('OK')	text/html	etag:cacheable:de91b3d9424217d9cd01e8662eeff272	https://waffy-demo.myshopify.com/blogs/news/herbal-chat-garam	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/news/herbal-chat-garam.html	(from https://waffy-demo.myshopify.com/)
10:56:16	178837/178837	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:25:50%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/articles/7.jpg?v=1542178269	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/articles/7955c.jpg	(from https://waffy-demo.myshopify.com/)
10:56:19	116856/116856	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:26:02%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/articles/6.jpg?v=1542178070	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/articles/60686.jpg	(from https://waffy-demo.myshopify.com/)
10:56:20	104754/104754	---MCZ	200	added ('OK')	text/html	etag:cacheable:7969ede379a856441252ee2b7e0556e5	https://waffy-demo.myshopify.com/blogs/news/set-of-spicy-masalas	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/news/set-of-spicy-masalas.html	(from https://waffy-demo.myshopify.com/)
10:56:26	104119/104119	---MCZ	200	added ('OK')	text/html	etag:cacheable:7d9b2f68662e4c472cf97e5b8ce71b57	https://waffy-demo.myshopify.com/blogs/news/tablespoon-of-masalas	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/news/tablespoon-of-masalas.html	(from https://waffy-demo.myshopify.com/)
10:56:40	212684/212684	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:26:09%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/articles/5.jpg?v=1542177955	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/articles/541d3.jpg	(from https://waffy-demo.myshopify.com/)
10:56:45	104063/104063	---MCZ	200	added ('OK')	text/html	etag:cacheable:e0c35531f3471343c1f56e0d91d30021	https://waffy-demo.myshopify.com/blogs/news/the-set-of-flavour-masalas	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/news/the-set-of-flavour-masalas.html	(from https://waffy-demo.myshopify.com/)
10:57:05	332497/332497	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:26:15%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/articles/3_1e880a5c-f8c3-408f-93cc-fb61191130d6.jpg?v=1542177747	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/articles/3_1e880a5c-f8c3-408f-93cc-fb61191130d612d3.jpg	(from https://waffy-demo.myshopify.com/)
10:57:23	99069/99069	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:27:06%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/category1_768X.jpg?v=1542964461	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/category1_768X68f5.jpg	(from https://waffy-demo.myshopify.com/)
10:57:44	122161/122161	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:27:23%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/category2_768X.jpg?v=1542964473	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/category2_768X7327.jpg	(from https://waffy-demo.myshopify.com/)
10:57:50	568019/568019	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:26:20%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/articles/2.jpg?v=1542177695	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/articles/2f964.jpg	(from https://waffy-demo.myshopify.com/)
10:58:06	91529/91529	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Oct%202020%2005:27:50%20GMT	http://cdn.shopify.com/s/files/1/0012/3011/0804/files/category4_768X.jpg?v=1542964494	E:/Ansh%20Tech/Masala%20Company/cdn.shopify.com/s/files/1/0012/3011/0804/files/category4_768X5f51.jpg	(from https://waffy-demo.myshopify.com/)
